time,pos_FR_hip_joint,pos_FR_thigh_joint,pos_FR_calf_joint,pos_FL_hip_joint,pos_FL_thigh_joint,pos_FL_calf_joint,pos_RR_hip_joint,pos_RR_thigh_joint,pos_RR_calf_joint,pos_RL_hip_joint,pos_RL_thigh_joint,pos_RL_calf_joint,vel_FR_hip_joint,vel_FR_thigh_joint,vel_FR_calf_joint,vel_FL_hip_joint,vel_FL_thigh_joint,vel_FL_calf_joint,vel_RR_hip_joint,vel_RR_thigh_joint,vel_RR_calf_joint,vel_RL_hip_joint,vel_RL_thigh_joint,vel_RL_calf_joint,base_pos_x,base_pos_y,base_pos_z,base_quat_w,base_quat_x,base_quat_y,base_quat_z,base_linvel_x,base_linvel_y,base_linvel_z,base_angvel_x,base_angvel_y,base_angvel_z,action_FR_hip_joint,action_FR_thigh_joint,action_FR_calf_joint,action_FL_hip_joint,action_FL_thigh_joint,action_FL_calf_joint,action_RR_hip_joint,action_RR_thigh_joint,action_RR_calf_joint,action_RL_hip_joint,action_RL_thigh_joint,action_RL_calf_joint
0.24000000000000016,-0.04289884666715966,1.0655362265825135,-1.9039201459660338,0.010760501573903075,0.7650324494490338,-1.8568467702371456,-0.028379750465068045,0.7749988831244214,-1.9694029870902727,0.062234026987657814,1.01727334922239,-1.9973779399912612,0.8239553355121898,4.15367692232912,-2.064266365330101,0.5295839642848603,-0.612140960258987,0.7312555023175573,-0.04725014261904999,-1.4723157129456836,1.6259777263404578,-0.964549518696457,4.826675502870677,-0.6223394717562397,0.10250035008987451,-0.014284691094376656,0.2595047115002889,0.9994278758241442,-4.937363885619447e-05,-0.026397109553274963,0.02114500402259575,0.33811026965028756,0.007708648366505173,0.000398531057231844,-0.8127455681620772,1.0802427407067063,-0.5645494638601843,0.0,1.2692614338007355,-2.0051170326445984,0.0,0.7191009647910992,-1.732469443387942,0.0,0.7191009647910992,-1.732469443387942,0.0,1.2692614338007355,-2.0051170326445984
0.24800000000000016,-0.037331687081005344,1.098974277029427,-1.9242483198063134,0.01674953701261693,0.7648100579458955,-1.8598264755332028,-0.02887973851359614,0.7650907311427732,-1.9566420910596067,0.053182758402875285,1.056809695652181,-2.0043038858877176,0.5916241652291406,4.057607610925159,-2.521695738073238,0.8131746622101839,0.20586820806991415,-0.8179943321056372,-0.09254331895010039,-1.1220655756281044,1.5617110856917047,-1.1435201192038316,4.837233447828851,-0.8440294531634336,0.10510929027398307,-0.01421895083505514,0.25942517672099885,0.9995733947742816,-0.0027321825354808668,-0.022183508136672667,0.018800415015669713,0.31695226136142457,0.007369334425776226,-0.012432121453210373,-0.5559978176158552,1.0490659403633362,-0.5652725102194976,0.0,1.2887417227333682,-2.04927523856165,0.0,0.7339542867143092,-1.732954621389867,0.0,0.7339542867143092,-1.732954621389867,0.0,1.2887417227333682,-2.04927523856165
0.25600000000000017,-0.033143218275077435,1.1297911063146353,-1.9468914132651938,0.022954110069366696,0.7685523787400191,-1.8686945447848118,-0.030225887222020756,0.7579285576548294,-1.9454848383131644,0.04452258780745102,1.0935861926067096,-2.014544918509366,0.4663527775791954,3.6536471353095252,-2.7795008617204027,0.7373048728046454,0.5582695474450767,-1.194943284651511,-0.21778196487119822,-0.7849821711549135,1.294030145426404,-1.0063512143764033,4.368367850901815,-1.3130520110089154,0.10751551797756298,-0.01418830620190571,0.2593136525485299,0.9996858618959568,-0.004215588614990629,-0.018344056108064832,0.016549983186461056,0.2904220811736659,0.0012233717854492317,-0.01257719343599142,-0.2531873840587251,0.9210603156578933,-0.5429664489231202,0.0,1.2944431461832206,-2.085375154691042,0.0,0.7510502979825862,-1.7338199103753076,0.0,0.7510502979825862,-1.7338199103753076,0.0,1.2944431461832206,-2.085375154691042
0.2640000000000002,-0.029678168540397988,1.155922478572949,-1.970603275145104,0.028034365024021474,0.773869894815914,-1.8780585580414915,-0.03256975304363973,0.7532225851801102,-1.9368856069313627,0.037531693596854286,1.1249991376065622,-2.027721678141045,0.4052742044937456,3.020515263149545,-2.8932433257008747,0.5775198529411625,0.694077000562759,-1.1207765578176951,-0.33619171752186844,-0.49325368693702515,0.9599245666170105,-0.7860244971199788,3.650833805467262,-1.6607870887222644,0.10971098825039198,-0.014217486567870172,0.259234136967198,0.9997719181479324,-0.004609181397169657,-0.01505852336259935,0.014425948973664825,0.2649166697285154,-0.006679308648940005,-0.007065973880994133,-0.0078107784455244775,0.7711149760936135,-0.5165603965757272,0.0,1.287576622407899,-2.1151083567663713,0.0,0.7700540337840971,-1.7348890608127834,0.0,0.7700540337840971,-1.7348890608127834,0.0,1.287576622407899,-2.1151083567663713
0.2720000000000002,-0.026613741272400987,1.1760555239614434,-1.9945214453766904,0.03188459375826745,0.7797724781952203,-1.8859686755813925,-0.03568306656727593,0.750581889484264,-1.9306824844181507,0.03231832672430019,1.149814673857232,-2.042857392639683,0.3704067979967472,2.2529873429968372,-2.9079492217701146,0.431805400804924,0.747333915861394,-0.8955006011835186,-0.41755175650103765,-0.2480723243941009,0.6830752817494322,-0.5784056199800576,2.8162375032551195,-1.8840722624760369,0.11172204087016706,-0.014310134878123515,0.25920753921955797,0.9998375029266757,-0.004204952892045666,-0.012365363202525568,0.012425132007191704,0.24373319325583923,-0.014484035494616463,-0.0005008969907697489,0.16184156259431573,0.6175855665166379,-0.48939593212428373,0.0,1.2701227809470115,-2.1400120971899597,0.0,0.7906013795662786,-1.735990185177321,0.0,0.7906013795662786,-1.735990185177321,0.0,1.2701227809470115,-2.1400120971899597
0.2800000000000002,-0.023832285905379613,1.189536181065104,-2.018092724149925,0.034793895885099624,0.7859371109770315,-1.8919192939438727,-0.03923169251373716,0.7496651377768858,-1.9263198211537877,0.028580966984514622,1.1675036966065913,-2.0591367503729328,0.34335923100595694,1.4246280704048515,-2.8600573542251158,0.3303293636478793,0.7774332310894764,-0.6461721467331609,-0.4565986425199347,-0.04097959009079461,0.4717338147972683,-0.4156504190874901,1.9334968657776452,-2.010529348901593,0.11358749490650401,-0.014460796356874011,0.25922962233755903,0.9998864463003718,-0.003294351707974694,-0.010259102948199306,0.010535300581249416,0.22751604650571924,-0.021333606422024545,0.004838597005133198,0.26226415685454585,0.4697701174928822,-0.46475712150227444,0.0,1.2443486564750703,-2.1612873109844646,0.0,0.8123083098921509,-1.7369681881191588,0.0,0.8123083098921509,-1.7369681881191588,0.0,1.2443486564750703,-2.1612873109844646
0.2880000000000002,-0.021286925004921593,1.1962496800950193,-2.040950788153121,0.03707704227138541,0.7923882726571213,-1.895927273132336,-0.04291782481894772,0.7504890042737492,-1.9235821085831335,0.02598158258902289,1.1780286137009512,-2.0759564272541122,0.31953120373999533,0.5974428169281237,-2.7697180167405895,0.2652225366059286,0.8207253149066408,-0.41032398770271583,-0.46148674903321224,0.18396200900553603,0.2711070667666809,-0.292258215006266,1.0591750528230839,-2.06653867379516,0.11535292362527932,-0.014660093004557355,0.25928194708670194,0.999921165065319,-0.002108082057748231,-0.008752183142298597,0.00875322424581915,0.21723796431854875,-0.026885396586119128,0.00749611907865848,0.3114020746516363,0.3167737981843029,-0.4386386321922677,0.0,1.212377026639775,-2.1797519602387316,0.0,0.8347808258709104,-1.7376958923177814,0.0,0.8347808258709104,-1.7376958923177814,0.0,1.212377026639775,-2.1797519602387316
0.2960000000000002,-0.01887549277005556,1.1968305545516518,-2.062890248895593,0.03903569126986227,0.7992981346044885,-1.8981960997186216,-0.04649813504135546,0.7531568392743713,-1.9223655154847066,0.024143455405537653,1.182071560816795,-2.09289315778287,0.30701338056601485,-0.12697584503344272,-2.6542389502609898,0.23881120702726982,0.8865416068086394,-0.20648970719517612,-0.4375442490128189,0.41371425033904363,0.09054372024663708,-0.21471360654847865,0.29155172125735496,-2.070784806448488,0.11706480109112082,-0.01489399286550962,0.2593438693681335,0.9999437442992903,-0.0008393979931862246,-0.007860158754672395,0.007072591609681227,0.21253953467927064,-0.03035911088706089,0.00792693324784405,0.31325623469117825,0.16403789735158172,-0.4147148482525197,0.0,1.1758572017266744,-2.19578589506015,0.0,0.857625188582594,-1.738083120569609,0.0,0.857625188582594,-1.738083120569609,0.0,1.1758572017266744,-2.19578589506015
0.3040000000000002,-0.016709291494601836,1.1913916163319354,-2.0836241829868625,0.040920924621657355,0.8068110677777013,-1.8990884398107337,-0.04977015258836749,0.7576076754063207,-1.922476483959008,0.022854622653051784,1.1797132488550095,-2.1094580054578254,0.276067460929618,-0.8645977434819134,-2.506045804249913,0.23770654424752732,0.9707130678706959,-0.054663262385673685,-0.3913045030009365,0.637631641617144,-0.0731654961053945,-0.15731963847794636,-0.4948783825362526,-2.0194392066451416,0.11876038887565823,-0.015144315566496926,0.2593999262185314,0.999956435454091,0.00034711545912339544,-0.007543033254549386,0.005487199115109827,0.21218345305279387,-0.03153244784432688,0.006041968017036863,0.27950246161519837,0.024086353525079335,-0.3906362959441091,0.0,1.1358064404428807,-2.2092307397608626,0.0,0.880457931987016,-1.7380831205696088,0.0,0.880457931987016,-1.7380831205696088,0.0,1.1358064404428807,-2.2092307397608626
0.3120000000000002,-0.014813670692619477,1.1801779324845412,-2.1028827721019776,0.04286770389365193,0.8150720316484339,-1.898930462644992,-0.052632387183283974,0.7638413399275394,-1.9238411593078129,0.02188748444814947,1.1711899987178644,-2.1252284867134867,0.2472809741041675,-1.5586066817177424,-2.322063123226993,0.24969485042535383,1.069429687401164,0.06896852176786403,-0.33830928866448545,0.8616819955326912,-0.22725553008168495,-0.1275086685651489,-1.2372452166352852,-1.9143952630050463,0.1204719522591167,-0.015393218974506597,0.25943266040458474,0.9999609618499339,0.0013498292265760046,-0.007765984891610033,0.003992770451610026,0.21549594361918797,-0.030597456422280712,0.0025967346842556203,0.22680355735421506,-0.10948038422665729,-0.3684209454000372,0.0,1.0926833535361182,-2.2192849137738837,0.0,0.9029150664468719,-1.7376958923177812,0.0,0.9029150664468719,-1.7376958923177812,0.0,1.0926833535361182,-2.2192849137738837
0.32000000000000023,-0.013167994106847936,1.1635789814230268,-2.120216653518324,0.044953097676620556,0.8241652529797685,-1.897891858773425,-0.05506347788347351,0.7718123722921372,-1.92634230621862,0.02107357852599193,1.1569007178752089,-2.139627303769223,0.2211794239871583,-2.2027911555371356,-2.0793811418275614,0.27040570182789475,1.1769412139841466,0.17065016214719195,-0.2835078531857296,1.0761176299348287,-0.36360729799726055,-0.11473143184270514,-1.9284995070293363,-1.735710170886406,0.12222399859158352,-0.015624450704731613,0.2594356356781445,0.9999583108527337,0.002111201887362335,-0.008501731856110403,0.0025768078288869803,0.2215541107966624,-0.027610544565117152,-0.0014188251760016732,0.16094009957286282,-0.23453047117905207,-0.3494593338921469,0.0,1.0467064771872678,-2.2244657658271163,0.0,0.9246598782270088,-1.7369681881191585,0.0,0.9246598782270088,-1.7369681881191585,0.0,1.0467064771872678,-2.2244657658271163
0.32800000000000024,-0.011717632019940695,1.1420130300569313,-2.134948892636364,0.047230342163458165,0.8341363803262676,-1.8961467145680757,-0.05706012486052902,0.7813991086791151,-1.9298033576932774,0.020311803313695302,1.1372750182144806,-2.1518706633829825,0.19809374219016984,-2.7949078554199067,-1.7487523171785204,0.2954584118063198,1.2878627077702667,0.25076715459503585,-0.23055036627446443,1.27252640383236,-0.4761772395847866,-0.11349478989322691,-2.565610314613865,-1.457011883540741,0.12403453812246579,-0.015821542136233623,0.259407852287935,0.9999487971553976,0.0025851204342744903,-0.009706781963463381,0.001224174713625993,0.22957193260153005,-0.022565211841549946,-0.005374810310458585,0.08610317699458411,-0.3472379276190834,-0.3342598859850517,0.0,0.9983404162907034,-2.2227014765121003,0.0,0.9453888056110433,-1.7359901851773207,0.0,0.9453888056110433,-1.7359901851773207,0.0,0.9983404162907034,-2.2227014765121003
0.33600000000000024,-0.010441439615478224,1.1159723155916759,-2.1461497223654047,0.049714619217002994,0.844988394514227,-1.8938571456268882,-0.05865251883672647,0.7924333887022129,-1.9340194318980017,0.019536419976440806,1.1128274058851673,-2.16094379122286,0.17680869631586546,-3.3229488616956093,-1.2995184962778026,0.32109658204200253,1.3970150688435754,0.31121625690140536,-0.18272695941682285,1.445850467446062,-0.5620217882363018,-0.11962137074265217,-3.135553393007455,-1.0498436323245648,0.12591597560517245,-0.01596834168187534,0.25935227317812487,0.9999320907766499,0.0027443374908534155,-0.011325892161588268,-8.132354901883592e-05,0.23888942032592514,-0.0155337316552047,-0.00881675941867066,0.006094199207687195,-0.4451857241931078,-0.3230467901231177,0.0,0.9487512378365082,-2.2115724150465588,0.0,0.9648350270286873,-1.7348890608127834,0.0,0.9648350270286873,-1.7348890608127834,0.0,0.9487512378365082,-2.2115724150465588
0.34400000000000025,-0.009340047840783837,1.0861295531452042,-2.15282300026531,0.05239725840827789,0.8566864384616714,-1.8911707332599825,-0.05989273006789362,0.804721983248579,-1.9387795754255994,0.018721541432125843,1.0842637597725984,-2.1658352695547065,0.154943406830375,-3.7630830598267586,-0.7082429347479036,0.344693647742904,1.4998150900549763,0.3543359742101257,-0.14234932086729346,1.5934618175028545,-0.6205320230822285,-0.12729779765695248,-3.6140657060369286,-0.49515023154656945,0.12787590421903622,-0.01604950118326284,0.2592734829921872,0.9999073454449292,0.002574442822746501,-0.01329789629974328,-0.001355995365210844,0.24897502199395,-0.00664014956659056,-0.011517922101472148,-0.0762499365072635,-0.5272946152003105,-0.31574233936114837,0.0,0.8999426715382183,-2.188654880952452,0.0,0.9827696123927223,-1.7338199103753078,0.0,0.9827696123927223,-1.7338199103753078,0.0,0.8999426715382183,-2.188654880952452
0.35200000000000026,-0.008389944618514795,1.053413106394317,-2.153917755711512,0.055248062354731765,0.8691591837337208,-1.8882126353031292,-0.06085678648306619,0.8180535910758454,-1.943871097539728,0.01780904639323744,1.0525423895603188,-2.165333222272569,0.141138273270481,-4.078657700354704,-0.032656586950410287,0.3654148511937062,1.5923355826147771,0.381203247213263,-0.11102900047776926,1.7130782418153698,-0.6524870637822049,-0.14464876164147314,-3.963196578733919,0.15638358056034965,0.12991864251701377,-0.016050968020662252,0.2591775816722702,0.9998733919988648,0.0020750737426652862,-0.01555789800195666,-0.002616457798119991,0.2593710695930477,0.003942174970110318,-0.013583869875015727,-0.15896052423974272,-0.592686272933542,-0.3125673233782331,0.0,0.8543438571994002,-2.1518671563298692,0.0,0.9990003346755585,-1.732954621389867,0.0,0.9990003346755585,-1.732954621389867,0.0,0.8543438571994002,-2.1518671563298692
0.36000000000000026,-0.007632991575259497,1.0188737731427773,-2.147730511904149,0.05823726954366982,0.8823018510118453,-1.8850833286213315,-0.06161286084318685,0.8322121215628643,-1.949081982720636,0.0168604048298923,1.0187571076670636,-2.157740274793437,0.12186983837313323,-4.259841763693773,0.8955117478833869,0.3817862603410954,1.6705278795616973,0.3969010375557656,-0.08867294902145739,1.8048822569105718,-0.657247276564244,-0.15398137487184863,-4.173406698158854,1.0623699245173706,0.13204607680429192,-0.01596015384349267,0.2590724303755423,0.9998289438468758,0.001246734765541234,-0.018041869073125463,-0.0038755204573568073,0.2699394506215457,0.016019321879557437,-0.014477589672670117,-0.24066664714182545,-0.642013356612735,-0.3122376870888156,0.0,0.8139036098070869,-2.099762081317729,0.0,1.0133684785968433,-1.732469443387942,0.0,1.0133684785968433,-1.732469443387942,0.0,0.8139036098070869,-2.099762081317729
0.36800000000000027,-0.007040753473961679,0.9836408368818521,-2.132849287544723,0.06133279301179962,0.8959793140254944,-1.8818780897380942,-0.062234486683243065,0.8469570591385367,-1.954198906572005,0.015867088449506704,0.9840670306460108,-2.1416120338781464,0.10599318646705282,-4.303599378676777,1.9776355344883265,0.39397860543287916,1.7310098587400677,0.40014213866266907,-0.0755587921717985,1.8654551574930909,-0.6355642090476926,-0.16478426500871138,-4.242648168503288,2.1265842676530524,0.13425706516403937,-0.01576623783620075,0.25896575543058636,0.9997728863197644,9.686809804134946e-05,-0.02068092054759143,-0.00514450403087055,0.28021611942266234,0.029355614372838693,-0.014481911513186592,-0.31994343397094344,-0.6736621675101768,-0.3143263570815473,0.0,0.7791467909517265,-2.0319295504831008,0.0,1.0257441842740505,-1.7325320661252215,0.0,1.0257441842740505,-1.7325320661252215,0.0,0.7791467909517265,-2.0319295504831008
0.3760000000000003,-0.0065986532931645425,0.9486192343320655,-2.1083718883338944,0.06450122422043471,0.9100310230478629,-1.8787051488541902,-0.0627918168260883,0.8620186748921606,-1.959011391313228,0.014825097101028547,0.9494002308991848,-2.1160139976118058,0.0907723622229664,-4.245567536534416,3.1584215253069887,0.4016836357557541,1.771150572216776,0.38945343695329926,-0.07097801902610854,1.891894413790245,-0.5883088589610355,-0.1745268981348213,-4.20714405319614,3.2930422416690854,0.1365466459742421,-0.015460580850382974,0.2588637444555764,0.9997046074878622,-0.0013608340098282088,-0.02339867352518522,-0.006430239155655354,0.28974166679759367,0.04365656877506194,-0.013784423909875778,-0.39525231852026005,-0.6861033036675882,-0.31750190497972747,0.0,0.7489306195673484,-1.9500399183953991,0.0,1.036021002054442,-1.7332890390440259,0.0,1.036021002054442,-1.7332890390440259,0.0,0.7489306195673484,-1.9500399183953991
0.3840000000000003,-0.006265869240728842,0.9144072637896741,-2.0743346766733115,0.06770832180615823,0.9242884924127877,-1.87569462666928,-0.06334893160308813,0.8771102172644523,-1.963328709426693,0.013709383288933875,0.9153748936374766,-2.0809556561673452,0.07852888534581626,-4.126374865465644,4.311708606798017,0.4045178580423466,1.79044902227047,0.3620560693138344,-0.07416964629864568,1.8828806018162025,-0.5188121076876664,-0.18493536947036915,-4.107852097441399,4.434723235510293,0.13890604379796784,-0.015037171719036173,0.2587691027879331,0.9996242259471549,-0.0031059396817062985,-0.026113894006249402,-0.007734634967168323,0.2980379293555315,0.05857340451345791,-0.012889486842570226,-0.46470526220172137,-0.6784603862858295,-0.3204191882994594,0.0,0.7216563186375113,-1.8604314457268398,0.0,1.0441103983432711,-1.7348543344030836,0.0,1.0441103983432711,-1.7348543344030836,0.0,0.7216563186375113,-1.8604314457268398
0.3920000000000003,-0.005919505795268117,0.881597603041203,-2.0328945176843876,0.07091696586591449,0.9386076893694586,-1.8730118026720115,-0.06397257652354393,0.8919646913715589,-1.967025598919917,0.012400049283247616,0.8826081071930805,-2.03857671389777,0.07653125344106654,-3.939599321950793,5.15432096797437,0.4025090434133347,1.7924551146835714,0.3133289369254356,-0.08488483116198742,1.8417737794389144,-0.4361427597164189,-0.20379845367803107,-3.938204390388824,5.267596242095203,0.14132388579917637,-0.014492978299958681,0.25867522237390284,0.9995326078192419,-0.005107850206819278,-0.028748119255086052,-0.00905656732021479,0.30479222377188575,0.07371338584681593,-0.013078532959169404,-0.526151828190934,-0.651790515275166,-0.3222436943727723,0.0,0.6983791867968926,-1.7792950081020682,0.0,1.049936939725299,-1.7372997796488727,0.0,1.049936939725299,-1.7372997796488727,0.0,0.6983791867968926,-1.7792950081020682
